0,1123.51171875,857.93359375,664.5059432983398
1,496.69921875,235.43359375,208.98471069335938
2,668.4140625,406.93359375,371.72106170654297
3,622.06640625,362.43359375,189.4959716796875
4,726.1796875,466.93359375,432.7379837036133
5,635.4453125,375.93359375,225.00275421142578
6,667.078125,407.43359375,187.2870101928711
7,695.62890625,435.93359375,401.5893249511719
8,710.984375,451.43359375,189.34935760498047
9,711.109375,451.43359375,371.19771575927734
10,757.09765625,496.93359375,252.65821838378906
11,772.02734375,512.93359375,477.2241439819336
12,800.87109375,541.43359375,263.18560791015625
13,800.87109375,541.43359375,438.1671829223633
14,824.11328125,564.93359375,199.1800765991211
15,824.11328125,564.93359375,448.83934020996094
