0,426.86328125,371.93359375,141.99205780029297
1,451.671875,398.43359375,173.75623321533203
2,1229.8828125,974.93359375,852.0965042114258
3,610.71484375,557.43359375,499.53658294677734
4,729.765625,676.43359375,617.0601959228516
5,1527.34375,1272.43359375,1177.1689453125
6,609.40234375,556.43359375,434.77806854248047
7,1901.84375,1646.93359375,1553.4818267822266
8,718.81640625,663.43359375,261.37928009033203
9,850.078125,793.93359375,733.0224304199219
10,733.73046875,677.43359375,260.1786117553711
11,733.73046875,677.43359375,381.5550537109375
12,930,874.43359375,814.1183776855469
13,1048.8828125,991.93359375,920.3306655883789
14,735.421875,679.43359375,613.5635833740234
15,883.109375,821.43359375,409.6442642211914
16,1073.703125,823.43359375,606.5751037597656
17,883.6171875,821.43359375,678.1463928222656
18,829.046875,769.93359375,412.51954650878906
19,1191.89453125,941.93359375,891.8703308105469
20,843.1953125,781.43359375,417.28624725341797
21,1181.640625,1117.93359375,1051.1018447875977
22,849.9765625,790.43359375,235.43885803222656
23,1158.80859375,908.93359375,759.2364807128906
24,947.6171875,883.93359375,563.1947021484375
25,1176.09375,925.93359375,305.63648223876953
26,948.75,883.93359375,803.8187789916992
27,877.16015625,816.93359375,243.41249084472656
28,877.16015625,816.93359375,395.0420684814453
29,1188.796875,938.93359375,886.4576644897461
30,948.62890625,884.43359375,683.0611419677734
31,1000.79296875,931.93359375,691.3950653076172
32,1070.0859375,1006.43359375,930.0685577392578
33,1048.9609375,979.93359375,344.1352844238281
34,967.89453125,903.43359375,617.0412139892578
35,1048.9609375,979.93359375,632.14013671875
36,972.953125,908.93359375,665.1529846191406
37,1221.66015625,971.43359375,643.075569152832
38,1032.58203125,966.93359375,408.4314270019531
39,1014.6640625,949.93359375,238.62210083007812
40,1032.94921875,966.93359375,666.1366424560547
41,1276.9921875,1026.93359375,361.04149627685547
42,1082.19140625,1015.93359375,943.5211868286133
43,1277.1328125,1026.93359375,605.9324798583984
44,1016.23828125,949.93359375,784.2035217285156
45,1277.1328125,1026.93359375,840.8164443969727
46,1154.90625,1082.93359375,404.9667282104492
47,1325.734375,1075.93359375,291.34386444091797
48,1066.62890625,998.93359375,633.6393585205078
49,1325.91796875,1075.93359375,560.3440780639648
50,1155.1640625,1082.93359375,877.1557540893555
51,1067.14453125,998.93359375,905.5137023925781
52,1325.92578125,1075.93359375,875.5954132080078
53,1145.0859375,1074.43359375,280.48873138427734
54,1359.4765625,1109.43359375,304.3755874633789
55,1226.8828125,1152.43359375,754.631462097168
56,1359.46484375,1109.43359375,510.46617126464844
57,1226.890625,1152.43359375,987.9701385498047
58,1359.421875,1109.43359375,740.0111618041992
