0,1160.796875,1090.43359375,851.6884002685547
1,896.46875,819.43359375,355.1695556640625
2,882.53515625,813.43359375,413.9127197265625
3,973.88671875,903.43359375,641.6743621826172
4,1798.734375,1521.93359375,1409.5479431152344
5,1277.9296875,1201.43359375,1105.6250381469727
6,1101.98828125,1030.93359375,399.31968688964844
7,1059.3359375,986.93359375,508.54457092285156
8,1104.1015625,1024.93359375,520.4840316772461
9,2442.8203125,2166.43359375,2044.850715637207
10,1104.04296875,1024.93359375,856.7446746826172
11,1163.359375,1091.93359375,1006.0632705688477
12,1294.140625,1221.43359375,1125.3623123168945
13,1658.7109375,1408.43359375,631.7076644897461
14,1270.73046875,1188.43359375,413.25811767578125
15,1189.68359375,1116.93359375,625.9118881225586
16,1203.6796875,1127.43359375,700.8038940429688
17,1190.4609375,1116.93359375,875.0749359130859
18,1190.35546875,1116.93359375,1014.1253967285156
19,1291.58203125,1208.93359375,1104.3167114257812
20,1379.32421875,1296.43359375,1187.1600341796875
21,1514.30078125,1431.43359375,1319.3683624267578
22,1301.58984375,1224.93359375,467.5298156738281
23,1399.6328125,1313.43359375,422.8389663696289
24,1302.10546875,1224.93359375,773.9021530151367
25,1329.21484375,1250.43359375,824.906852722168
26,1638.24609375,1387.43359375,433.21734619140625
27,1399.890625,1313.43359375,879.9980010986328
28,1410.90234375,1332.93359375,1242.9983139038086
29,1381.171875,1300.93359375,341.52906799316406
30,1413.92578125,1330.93359375,383.21736907958984
31,1381.1796875,1300.93359375,654.0732269287109
32,1658.41796875,1408.43359375,353.2475280761719
33,1381.13671875,1300.93359375,971.9689102172852
34,1492.7421875,1405.43359375,880.7701110839844
35,1413.80078125,1330.93359375,1104.8532638549805
36,1492.7421875,1405.43359375,1134.6851959228516
37,1544.77734375,1461.43359375,1352.0166320800781
38,1659.10546875,1408.43359375,1084.727294921875
39,1568.42578125,1478.93359375,519.4897003173828
40,1483.71875,1398.93359375,724.2273101806641
41,1707.921875,1457.43359375,513.8371658325195
42,1567.671875,1478.93359375,897.3605041503906
43,1483.1640625,1398.93359375,1064.6178512573242
44,1707.921875,1457.43359375,916.7340469360352
45,1568.63671875,1478.93359375,1247.5832061767578
46,1623.671875,1538.43359375,1423.049446105957
47,1707.921875,1457.43359375,1281.8069152832031
48,1566.75,1480.93359375,635.2677841186523
49,1828.578125,1577.93359375,1480.7239303588867
50,1571.53515625,1485.43359375,780.4432907104492
51,1782.13671875,1531.93359375,499.35555267333984
52,1571.33984375,1485.43359375,982.1095123291016
53,1782.13671875,1531.93359375,747.5097351074219
54,1616.6328125,1529.93359375,1422.5318908691406
55,1782.13671875,1531.93359375,1041.6824798583984
