0,1363.25390625,1098.93359375,589.5021362304688
1,1363.41796875,1099.43359375,765.4743118286133
2,1363.4296875,1099.43359375,975.11572265625
3,1495.47265625,1228.43359375,1135.2657775878906
4,1682.328125,1414.93359375,1318.8136520385742
5,1910.9921875,1643.93359375,1545.4172058105469
6,2141.2734375,1873.93359375,1765.6177139282227
7,1400.2109375,1133.93359375,281.43431854248047
8,1400.2109375,1133.93359375,461.34584045410156
9,1400.43359375,1133.93359375,712.9269485473633
10,1400.4296875,1133.93359375,937.172233581543
11,1387.30859375,1120.93359375,355.77862548828125
12,1387.30859375,1120.93359375,540.1442565917969
13,1387.30859375,1120.93359375,710.9393997192383
14,1387.30859375,1120.93359375,889.269889831543
15,1441.5703125,1175.43359375,1113.8151931762695
16,1411.25390625,1144.93359375,473.8307876586914
